Issue_key,keyword
CASSANDRA-16483,[]
CASSANDRA-16444,[]
CASSANDRA-16607,[]
CASSANDRA-16354,[]
CASSANDRA-16002,[]
CASSANDRA-16249,[]
CASSANDRA-17571,[]
CASSANDRA-15878,[]
CASSANDRA-15689,[]
CASSANDRA-16201,[]
CASSANDRA-16365,[]
CASSANDRA-17367,[]
CASSANDRA-16089,[]
CASSANDRA-15629,[]
CASSANDRA-15628,[]
CASSANDRA-15880,[]
CASSANDRA-17780,[]
CASSANDRA-17680,[]
CASSANDRA-16592,[]
CASSANDRA-17879,[]
CASSANDRA-17210,[]
CASSANDRA-17792,[]
CASSANDRA-18200,[]
CASSANDRA-16050,[]
CASSANDRA-15980,[]
CASSANDRA-17115,[]
CASSANDRA-15671,[]
CASSANDRA-17735,[]
CASSANDRA-17790,[]
CASSANDRA-17076,[]
CASSANDRA-16311,[]
CASSANDRA-15693,[]
CASSANDRA-16124,[]
CASSANDRA-16774,[]
CASSANDRA-16653,[]
CASSANDRA-15896,[]
CASSANDRA-16210,[]
CASSANDRA-16332,[]
CASSANDRA-15784,[]
CASSANDRA-16567,[]
CASSANDRA-15694,[]
CASSANDRA-16721,[]
CASSANDRA-16569,[]
CASSANDRA-16435,[]
CASSANDRA-15776,[]
CASSANDRA-16237,[]
CASSANDRA-17439,[]
CASSANDRA-17070,[]
CASSANDRA-17267,[]
CASSANDRA-16376,[]
CASSANDRA-15778,[]
CASSANDRA-17383,[]
CASSANDRA-15695,[]
CASSANDRA-16938,[]
CASSANDRA-16598,[]
CASSANDRA-15674,[]
CASSANDRA-17609,[]
CASSANDRA-15893,[]
CASSANDRA-16969,[]
CASSANDRA-15760,[]
CASSANDRA-16839,[]
CASSANDRA-18032,[]
CASSANDRA-16888,[]
CASSANDRA-16146,[]
CASSANDRA-16835,[]
CASSANDRA-17651,[]
CASSANDRA-16877,[]
CASSANDRA-18116,[]
CASSANDRA-15727,[]
CASSANDRA-18028,[]
CASSANDRA-17633,[]
CASSANDRA-17155,[]
CASSANDRA-15957,[]
CASSANDRA-17156,[]
CASSANDRA-17708,[]
CASSANDRA-17782,[]
CASSANDRA-17402,[]
CASSANDRA-17645,[]
CASSANDRA-16429,[]
CASSANDRA-15925,[]
CASSANDRA-16727,[]
CASSANDRA-15854,[]
CASSANDRA-16411,[]
CASSANDRA-16777,[]
CASSANDRA-16862,[]
CASSANDRA-17565,[]
CASSANDRA-17765,[]
CASSANDRA-17653,[]
CASSANDRA-17556,[]
CASSANDRA-17352,[]
CASSANDRA-15970,[]
CASSANDRA-18183,[]
CASSANDRA-16996,[]
CASSANDRA-16236,[]
CASSANDRA-16596,[]
CASSANDRA-17362,[]
CASSANDRA-16003,[]
CASSANDRA-15708,[]
CASSANDRA-18264,[]
CASSANDRA-15767,[]
CASSANDRA-18024,[]
CASSANDRA-18211,[]
CASSANDRA-15649,[]
CASSANDRA-15792,[]
CASSANDRA-15665,[]
CASSANDRA-15999,[]
CASSANDRA-16493,[]
CASSANDRA-15962,[]
CASSANDRA-17575,[]
CASSANDRA-17697,[]
CASSANDRA-17805,[]
CASSANDRA-15877,[]
CASSANDRA-15883,[]
CASSANDRA-16686,[]
CASSANDRA-16841,[]
CASSANDRA-15814,[]
CASSANDRA-15961,[]
CASSANDRA-16803,[]
CASSANDRA-15900,[]
CASSANDRA-15906,[]
CASSANDRA-17638,[]
CASSANDRA-17809,[]
CASSANDRA-17955,[]
CASSANDRA-16150,[]
CASSANDRA-16576,[]
CASSANDRA-17573,[]
CASSANDRA-16206,[]
CASSANDRA-18240,[]
CASSANDRA-16944,[]
CASSANDRA-17328,[]
CASSANDRA-16716,[]
CASSANDRA-15830,[]
CASSANDRA-15905,[]
CASSANDRA-18118,[]
CASSANDRA-15993,[]
CASSANDRA-17974,[]
CASSANDRA-17026,[]
CASSANDRA-16771,[]
CASSANDRA-17283,[]
CASSANDRA-16279,[]
CASSANDRA-17576,[]
CASSANDRA-16679,[]
CASSANDRA-17167,[]
CASSANDRA-16301,[]
CASSANDRA-17054,[]
CASSANDRA-16729,[]
CASSANDRA-17628,[]
CASSANDRA-17768,[]
CASSANDRA-16818,[]
CASSANDRA-17712,[]
CASSANDRA-16826,[]
CASSANDRA-16482,[]
CASSANDRA-17618,[]
CASSANDRA-18047,[]
CASSANDRA-15810,[]
CASSANDRA-15835,[]
CASSANDRA-17467,[]
CASSANDRA-17620,[]
CASSANDRA-16688,[]
CASSANDRA-17516,[]
