Issue_key,Summary,keyword
KAFKA-10870,Consumer should handle REBALANCE_IN_PROGRESS from JoinGroup,"['leader', 'remote', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'fail', 'fail', 'fail', 'meta', 'meta', 'meta']"
KAFKA-14275,KRaft Controllers should crash after failing to apply any metadata record ,"['consistent', 'crash', 'fail', 'meta']"
KAFKA-10602,DLQ Reporter throws NPE when reporting from different thread,"['race', 'race']"
KAFKA-13996,log.cleaner.io.max.bytes.per.second cannot be changed dynamically ,"['replica', 'broker', 'broker', 'message', 'message', 'message', 'message', 'partition', 'server', 'server', 'server', 'restart']"
KAFKA-12339,Add retry to admin client's listOffsets,"['cluster', 'cluster', 'broker', 'client', 'distributed', 'distributed', 'partition', 'server']"
KAFKA-8166,Kafka 2.2 Javadoc broken,['client']
KAFKA-9841,Connector and Task duplicated when a worker join with old generation assignment,"['leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'delay', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'connection', 'connection', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'fail', 'message', 'meta', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign']"
KAFKA-14199,Installed kafka in ubuntu and not able to access in browser.  org.apache.kafka.common.network.InvalidReceiveException: Invalid receive (size = 1195725856 larger than 104857600),"['node', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'election', 'connection', 'server']"
KAFKA-8484,ProducerId reset can cause IllegalStateException,"['client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail', 'partition']"
KAFKA-9584,Removing headers causes ConcurrentModificationException,['partition']
KAFKA-8564,NullPointerException when loading logs at startup,"['leader', 'broker', 'broker', 'broker', 'fail', 'partition', 'server', 'restart']"
KAFKA-10212,Describing a topic with the TopicCommand fails if unauthorised to use ListPartitionReassignments API,"['cluster', 'assign', 'assign', 'assign', 'fail', 'fail', 'fail', 'assign', 'assign', 'assign']"
KAFKA-9310,StreamThread may die from recoverable UnknownProducerId exception,"['node', 'node', 'node', 'block', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'lock', 'meta', 'meta', 'meta', 'meta', 'partition', 'race', 'race']"
KAFKA-8033,Flaky Test PlaintextConsumerTest#testFetchInvalidOffset,"['leader', 'replica', 'client', 'partition', 'server']"
KAFKA-14222,Exhausted BatchMemoryPool,"['broker', 'fail', 'fail', 'meta', 'meta', 'meta', 'meta', 'partition', 'server', 'server', 'server', 'server']"
KAFKA-13689,AbstractConfig log print information is incorrect,"['client', 'client', 'client']"
KAFKA-10311,Flaky test KafkaAdminClientTest#testMetadataRetries,"['node', 'assign', 'client', 'client', 'race', 'assign']"
KAFKA-13989,Get connectors call fails when plugin removed,"['fail', 'message']"
KAFKA-10314,KafkaStorageException on reassignment when offline log directories exist,"['leader', 'follower', 'follower', 'replica', 'replica', 'assign', 'assign', 'assign', 'assign', 'broker', 'broker', 'broker', 'fail', 'message', 'message', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'assign', 'assign', 'assign', 'assign']"
KAFKA-8891,invalid assignment protocol java.lang.IllegalStateException: Coordinator selected invalid assignment protocol: null,"['assign', 'assign', 'assign', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'assign', 'assign', 'assign']"
KAFKA-9390,Non-key joining of KTable not compatible with confluent avro serdes,"['client', 'fail', 'partition', 'server', 'server']"
KAFKA-12252,Distributed herder tick thread loops rapidly when worker loses leadership,"['leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'cluster', 'cluster', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'restart']"
KAFKA-13743,kraft controller should prevent topics with conflicting metrics names from being created,"['server', 'server']"
KAFKA-12658,bin/kafka-metadata-shell.sh cannot find or load main class org.apache.kafka.shell.MetadataShell,"['meta', 'meta', 'meta', 'meta']"
KAFKA-10724,"Command to run single quorum in raft is missing ""--config"" parameters.","['server', 'server', 'server', 'server']"
KAFKA-9041,Flaky Test LogCleanerIntegrationTest#testIsThreadFailed,"['fail', 'fail', 'lock', 'lock']"
KAFKA-12152,Idempotent Producer does not reset the sequence number of partitions without in-flight batches,"['broker', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition']"
KAFKA-14128,Kafka Streams terminates on topic check,"['node', 'node', 'network', 'client', 'client', 'client', 'client', 'message']"
KAFKA-10723,LogManager leaks internal thread pool activity during shutdown,"['fail', 'message', 'message']"
KAFKA-14422,Consumer rebalance stuck after new static member joins a group with members not supporting static members,"['leader', 'leader', 'leader', 'fail']"
KAFKA-10110,ConnectDistributed fails with NPE when Kafka cluster has no ID,"['cluster', 'cluster', 'cluster', 'cluster', 'fail']"
KAFKA-8731,InMemorySessionStore throws NullPointerException on startup,"['race', 'race']"
KAFKA-8747,Flaky Test ControllerEventManagerTest#testEventQueueTime,"['fail', 'fail']"
KAFKA-13306,"Null connector config value passes validation, but fails creation","['distributed', 'distributed', 'distributed', 'distributed', 'fail', 'fail', 'fail']"
KAFKA-13730,"OAuth access token validation fails if it does not contain the ""sub"" claim","['node', 'node', 'network', 'network', 'network', 'network', 'network', 'network', 'election', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail', 'fail', 'fail', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-13940,DescribeQuorum returns INVALID_REQUEST if not handled by leader,"['node', 'leader', 'leader', 'consistent']"
KAFKA-9885,Evict last members of a group when the maximum allowed is reached,"['leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'election', 'election', 'election', 'election', 'election', 'replica', 'replica', 'replica', 'replica', 'assign', 'assign', 'assign', 'assign', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'partition', 'partition', 'assign', 'assign', 'assign', 'assign']"
KAFKA-10387,Cannot include SMT configs with source connector that uses topic.creation.* properties,"['replica', 'distributed', 'distributed', 'distributed', 'distributed', 'fail', 'partition', 'server']"
KAFKA-10682,Windows Kafka cluster not reachable via Azure data Bricks,"['node', 'node', 'cluster', 'cluster', 'cluster', 'cluster', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'partition', 'partition', 'partition', 'server', 'server', 'server']"
KAFKA-8415,Interface ConnectorClientConfigOverridePolicy needs to be excluded from class loading isolation,['fail']
KAFKA-10651,Assignor reports offsets from uninitialized task,"['assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'client', 'partition', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign']"
KAFKA-12522,Cast SMT should allow null value records to pass through ,['fail']
KAFKA-10157,"Multiple tests failed due to ""Failed to process feature ZK node change event""","['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'network', 'network', 'broker', 'broker', 'broker', 'fail', 'fail', 'fail', 'fail', 'fail', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-8568,MirrorMaker 2.0 resource leak,"['network', 'network', 'network', 'election', 'client', 'client', 'client', 'connection', 'fail', 'fail', 'fail', 'fail']"
KAFKA-12949,TestRaftServer's scala.MatchError: null on test-kraft-server-start.sh,"['leader', 'leader', 'leader', 'server', 'server']"
KAFKA-9695,"AdminClient allows null topic configs, but broker throws NPE","['replica', 'assign', 'broker', 'broker', 'message', 'assign', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-9617,Replica Fetcher can mark partition as failed when max.message.bytes is changed,"['leader', 'follower', 'replica', 'replica', 'replica', 'replica', 'replica', 'fail', 'fail', 'message', 'message', 'message', 'message', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'race']"
KAFKA-13983,"Fail the creation with ""/"" in resource name in zk ACL","['node', 'node', 'node', 'node', 'node', 'broker', 'restart']"
KAFKA-10463,the necessary utilities in Dockerfile should include git,['message']
KAFKA-9984,Should fail the subscription when pattern is empty,"['fail', 'fail']"
KAFKA-13102,Topic IDs not propagated to metadata cache quickly enough for Fetch path,"['replica', 'replica', 'broker', 'meta', 'meta', 'meta', 'partition']"
KAFKA-14729,The kafakConsumer pollForFetches(timer) method takes up a lot of cpu due to the abnormal exit of the heartbeat thread,"['network', 'client', 'client', 'fail']"
KAFKA-14144,AlterPartition is not idempotent when requests time out,"['leader', 'leader', 'partition']"
KAFKA-12503,Resizing the thread cache in a non thread safe way can cause records to be redirected throughout the topology,"['node', 'node', 'node', 'node', 'corrupt']"
KAFKA-8066,ReplicaFetcherThread fails to startup because of failing to register the metric.,"['network', 'network', 'network', 'leader', 'leader', 'replica', 'replica', 'replica', 'block', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'connection', 'connection', 'connection', 'fail', 'fail', 'fail', 'fail', 'lock', 'lock', 'lock', 'partition', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-10018, Change command line tools from /bin/sh to /bin/bash,"['server', 'server']"
KAFKA-13170,Flaky Test InternalTopicManagerTest.shouldRetryDeleteTopicWhenTopicUnknown,['race']
KAFKA-8461,Flakey test UncleanLeaderElectionTest#testUncleanLeaderElectionDisabledByTopicOverride,"['leader', 'leader', 'fail', 'fail', 'fail', 'partition']"
KAFKA-10247,Streams may attempt to process after closing a task,"['leader', 'leader', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'corrupt', 'corrupt', 'corrupt', 'corrupt', 'lock', 'partition', 'partition', 'partition', 'partition', 'partition']"
KAFKA-13794,Producer batch lost silently in TransactionManager,"['network', 'block', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'lock', 'partition', 'partition']"
KAFKA-10150,IllegalStateException when revoking task in CREATED state,"['broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'corrupt', 'corrupt', 'corrupt']"
KAFKA-10011,lockedTaskDirectories should be cleared when task gets closed dirty in HandleLostAll,"['client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'lock', 'lock', 'meta']"
KAFKA-13155,ConcurrentModificationException in TransactionalMessageCopier,"['client', 'client', 'client', 'message']"
KAFKA-10083,fix failed testReassignmentWithRandomSubscriptionsAndChanges,"['assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'race', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign']"
KAFKA-9004,Fetch from follower unintentionally allowed for old consumers,"['leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'follower', 'follower', 'election', 'replica', 'client', 'fail', 'meta']"
KAFKA-14355,Integer overflow occurs in kafka-producer-perf-test.sh (class ProducerProfrmance ).,['server']
KAFKA-13558,NioEchoServer fails to close resources,"['fail', 'race']"
KAFKA-14236,ListGroups request produces too much Denied logs in authorizer,"['cluster', 'fail']"
KAFKA-12996,OffsetOutOfRange not handled correctly for diverging epochs when fetch offset less than leader start offset,"['leader', 'leader', 'leader', 'fail', 'partition']"
KAFKA-14201,Consumer should not send group instance ID if committing with empty member ID,"['assign', 'assign', 'assign', 'assign', 'restart']"
KAFKA-12259,Consolidated Status endpoint returns 500 when config provider can't find a config,['fail']
KAFKA-10240,Sink tasks should not throw WakeupException on shutdown,"['block', 'client', 'client', 'lock', 'message']"
KAFKA-8550,Connector validation fails with aliased converters,"['client', 'fail']"
KAFKA-9994,Catch TaskMigrated exception in task corruption code path ,"['corrupt', 'corrupt', 'race']"
KAFKA-8417,Remove redundant network definition --net=host when starting testing docker containers,"['network', 'network', 'network', 'network', 'network', 'network', 'fail']"
KAFKA-14062,OAuth client token refresh fails with SASL extensions,"['network', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail', 'fail', 'fail']"
KAFKA-9955,Exceptions thrown from SinkTask::close shadow other exceptions,"['block', 'lock', 'message']"
KAFKA-8304,Connect susceptible to deadlock while registering REST extensions,"['block', 'fail', 'lock', 'lock', 'lock', 'message']"
KAFKA-13372,failed authentication due to: SSL handshake failed,"['node', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'network', 'leader', 'leader', 'leader', 'election', 'election', 'replica', 'replica', 'replica', 'replica', 'replica', 'recovery', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'connection', 'connection', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'message', 'meta', 'partition', 'partition', 'server', 'server', 'server', 'server']"
KAFKA-10193,Add preemption for controller events that have callbacks,"['assign', 'assign', 'assign', 'assign']"
KAFKA-13254,Deadlock when expanding ISR,"['delay', 'delay', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'fail', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-8817,Flaky Test KafkaProducerTest.testCloseIsForcedOnPendingAddOffsetRequest,"['client', 'client', 'client']"
KAFKA-8379,Flaky test KafkaAdminClientTest.testUnreachableBootstrapServer,"['client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail']"
KAFKA-8861,Fix flaky RegexSourceIntegrationTest.testMultipleConsumersCanReadFromPartitionedTopic,"['lock', 'lock', 'lock', 'lock', 'lock', 'lock']"
KAFKA-9888,REST extensions can mutate connector configs in worker config state snapshot,['distributed']
KAFKA-10246,AbstractProcessorContext topic() throws NullPointerException when modifying a state store within the DSL from a punctuator,['race']
KAFKA-8837,Several integration tests incorrectly use verifyNonDaemonThreadsStatus,"['client', 'fail', 'fail', 'fail']"
KAFKA-8255,Replica fetcher thread exits with OffsetOutOfRangeException,"['leader', 'replica', 'replica', 'broker', 'partition', 'partition', 'race', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-9819,Flaky Test StoreChangelogReaderTest#shouldNotThrowOnUnknownRevokedPartition[0],"['node', 'node', 'client', 'client', 'client', 'client', 'corrupt', 'corrupt', 'corrupt', 'corrupt', 'partition', 'partition', 'partition', 'partition', 'race']"
KAFKA-14532,Correctly handle failed fetch when partitions unassigned,"['assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'partition', 'partition', 'partition', 'partition', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign']"
KAFKA-9889,Flaky RocksDBTimestampedStoreTest.shouldVerifyThatMetricsGetMeasurementsFromRocksDB,"['remote', 'remote', 'remote', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'race']"
KAFKA-9930,Prevent ReplicaFetcherThread from throwing UnknownTopicOrPartitionException upon topic creation and deletion.,"['leader', 'leader', 'leader', 'follower', 'follower', 'cluster', 'replica', 'replica', 'broker', 'broker', 'broker', 'broker', 'partition', 'partition', 'partition', 'partition']"
KAFKA-13690,Flaky test EosIntegrationTest.shouldWriteLatestOffsetsToCheckpointOnShutdown[at_least_once],['fail']
KAFKA-8860,SslPrincipalMapper should handle distinguished names with spaces,"['client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'server']"
KAFKA-9875,Flaky Test SuppressionDurabilityIntegrationTest.shouldRecoverBufferAfterShutdown[exactly_once],['race']
KAFKA-14311,Connect Worker clean shutdown does not cleanly stop connectors/tasks,"['cluster', 'client', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'race']"
KAFKA-13228,ApiVersionRequest are not correctly handled in kraft mode,['broker']
KAFKA-10386,Fix record serialization with flexible versions,['consistent']
KAFKA-9981,"Running a dedicated mm2 cluster with more than one nodes,When the configuration is updated the task is not aware and will lose the update operation.","['node', 'node', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'cluster', 'cluster', 'block', 'fail', 'fail', 'fail', 'lock', 'race', 'server']"
KAFKA-9645,Records could not find corresponding partition/task,"['node', 'node', 'assign', 'assign', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'assign', 'assign']"
KAFKA-9706,Flatten transformation fails when encountering tombstone event,['fail']
KAFKA-9219,NullPointerException when polling metrics from Kafka Connect,"['remote', 'remote', 'remote', 'remote', 'remote', 'assign', 'client', 'client', 'client', 'distributed', 'distributed', 'distributed', 'distributed', 'race', 'assign', 'server', 'server']"
KAFKA-10515,NPE: Foreign key join serde may not be initialized with default serde if application is distributed,"['node', 'node', 'assign', 'distributed', 'distributed', 'distributed', 'distributed', 'assign']"
KAFKA-8571,Not complete delayed produce requests when processing StopReplicaRequest causing high produce latency for acks=all,"['leader', 'leader', 'leader', 'leader', 'leader', 'delay', 'delay', 'delay', 'delay', 'delay', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'assign', 'assign', 'broker', 'broker', 'partition', 'partition', 'partition', 'assign', 'assign']"
KAFKA-9503,TopologyTestDriver processes intermediate results in the wrong order,"['node', 'partition']"
KAFKA-13563,FindCoordinatorFuture never get cleared in non-group mode( consumer#assign),"['cluster', 'assign', 'assign', 'assign', 'message', 'message', 'race', 'race', 'assign', 'assign', 'assign']"
KAFKA-10109,kafka-acls.sh/AclCommand opens multiple AdminClients,"['broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'fail', 'server', 'server', 'server']"
KAFKA-13586,ConfigExceptions thrown by FileConfigProvider during connector/task startup crash worker,"['leader', 'cluster', 'cluster', 'cluster', 'consistent', 'consistent', 'assign', 'assign', 'client', 'crash', 'crash', 'crash', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'message', 'assign', 'assign']"
KAFKA-10861,Flaky test `TransactionsTest.testFencingOnSendOffsets`,"['fail', 'fail', 'fail']"
KAFKA-8418,Connect System tests are not waiting for REST resources to be registered,"['node', 'node', 'client', 'client', 'message', 'race', 'server', 'server']"
KAFKA-14149,Broken DynamicBrokerReconfigurationTest in 3.2 branch,"['fail', 'meta']"
KAFKA-10678,Re-deploying Streams app causes rebalance and task migration,"['replica', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign', 'broker', 'client', 'meta', 'assign', 'assign', 'assign', 'assign', 'assign', 'assign']"
KAFKA-9002,Flaky Test org.apache.kafka.streams.integration.RegexSourceIntegrationTest.testRegexMatchesTopicsAWhenCreated,"['remote', 'remote', 'remote', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'race']"
KAFKA-13737,Flaky kafka.admin.LeaderElectionCommandTest.testPreferredReplicaElection,"['node', 'assign', 'assign']"
KAFKA-14193,Connect system test ConnectRestApiTest is failing,"['client', 'client', 'fail', 'fail', 'fail', 'race']"
KAFKA-13079,Forgotten Topics in Fetch Requests may incorrectly use topic IDs,"['fail', 'message', 'partition']"
KAFKA-10272,kafka-server-stop.sh fails on IBM i,"['fail', 'fail', 'message', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-8114,Flaky Test DelegationTokenEndToEndAuthorizationTest#testNoGroupAcl,"['node', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'partition', 'server', 'server']"
KAFKA-12235,ZkAdminManager.describeConfigs returns no config when 2+ configuration keys are specified,"['broker', 'meta', 'meta']"
KAFKA-13802,Uncaught exception in scheduled task 'flush-log' (kafka.utils.KafkaScheduler),"['server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-8344,Fix vagrant-up.sh to work with AWS properly,"['node', 'replica', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'fail', 'parallel', 'parallel', 'parallel', 'region', 'partition', 'server', 'server', 'server', 'server', 'server']"
KAFKA-8723,flaky test LeaderElectionCommandTest#testAllTopicPartition,"['election', 'fail']"
KAFKA-13998,JoinGroupRequestData 'reason' can be too large,"['client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'message', 'race']"
KAFKA-9942,ConfigCommand fails to set client quotas for default users with --bootstrap-server.,"['leader', 'leader', 'election', 'election', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail', 'message', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-12270,Kafka Connect may fail a task when racing to create topic,"['replica', 'replica', 'fail', 'fail', 'fail', 'fail', 'fail', 'race', 'restart', 'restart']"
KAFKA-10638,QueryableStateIntegrationTest fails due to stricter store checking,"['remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'fail', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock']"
KAFKA-9083,Various parsing issues in Values class,"['message', 'race']"
KAFKA-13448,Kafka Producer Client Callback behaviour does not align with Javadoc,"['client', 'client', 'client', 'client', 'client', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'partition']"
KAFKA-10050,kafka_log4j_appender.py broken on JDK11,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race']"
KAFKA-10188,Sink task preCommit method gets called after task is stopped,['client']
KAFKA-14431,TopologyTestDriver instantiation raised NPE in JUnit5,['meta']
KAFKA-2739,Bug in ZKClient may cause failure to start brokers,"['broker', 'fail']"
KAFKA-691,Fault tolerance broken with replication factor 1,['replica']
KAFKA-256,Bug in the consumer rebalancing logic leads to the consumer not pulling data from some partitions,['partition']
KAFKA-145,Kafka server mirror shutdown bug,['server']
KAFKA-350,Enable message replication in the presence of controlled failures,"['replica', 'fail', 'message']"
KAFKA-111,A bug in the iterator of the ByteBufferMessageSet returns incorrect offsets when it encounters a compressed empty message set,['message']
KAFKA-2198,kafka-topics.sh exits with 0 status on failures,['fail']
KAFKA-309,Bug in FileMessageSet's append API can corrupt on disk log,['corrupt']
KAFKA-1377,transient unit test failure in LogOffsetTest,['fail']
KAFKA-3256,Large number of system test failures,['fail']
KAFKA-1663,Controller unable to shutdown after a soft failure,['fail']
KAFKA-306,broker failure system test broken on replication branch,"['replica', 'broker', 'fail']"
KAFKA-1533,transient unit test failure in ProducerFailureHandlingTest,['fail']
KAFKA-110,Bug in the collate logic of the DefaultEventHandler dispatches empty list of messages using the producer,['message']
KAFKA-1976,transient unit test failure in ProducerFailureHandlingTest.testNotEnoughReplicasAfterBrokerShutdown,['fail']
KAFKA-3228,Partition reassignment failure for brokers freshly added to cluster,"['cluster', 'assign', 'broker', 'fail', 'assign']"
KAFKA-1400,transient unit test failure in SocketServerTest,['fail']
KAFKA-1383,transient unit test failure in SocketServerTest,['fail']
KAFKA-1408,Kafk broker can not stop itself normaly after problems with connection to ZK,"['broker', 'connection']"
KAFKA-1241,Cryptic serde error messages in new producer,['message']
KAFKA-589,Clean shutdown after startup connection failure,"['connection', 'fail']"
KAFKA-2549,Checkstyle reporting failure in trunk due to unused imports in Selector.java,['fail']
KAFKA-1412,transient unit test failure in ProducerSendTest.testAutoCreateTopic,['fail']
KAFKA-2100,Client Error doesn't preserve or display original server error code when it is an unknown code,['server']
