Issue_key,keyword
CASSANDRA-17891,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'cluster', 'cluster', 'cluster', 'client', 'client', 'connection', 'connection', 'connection', 'restart']"
CASSANDRA-17033,"['fail', 'fail']"
CASSANDRA-13282,"['corrupt', 'fail', 'fail', 'fail']"
CASSANDRA-14515,['node']
CASSANDRA-14349,['restart']
CASSANDRA-17338,['fail']
CASSANDRA-14876,"['node', 'node', 'node', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'race', 'race', 'race', 'race', 'race', 'race']"
CASSANDRA-15177,"['replica', 'fail']"
CASSANDRA-16446,"['node', 'node', 'node', 'node', 'node', 'cluster', 'message', 'restart']"
CASSANDRA-17378,"['fail', 'fail']"
CASSANDRA-15933,['partition']
CASSANDRA-13764,['fail']
CASSANDRA-17604,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'cluster', 'cluster', 'fail', 'fail']"
CASSANDRA-16733,"['cluster', 'cluster']"
CASSANDRA-15213,"['network', 'partition']"
CASSANDRA-17771,"['node', 'node']"
CASSANDRA-13880,"['cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'replica', 'fail', 'meta', 'partition', 'partition']"
CASSANDRA-17613,"['replica', 'message', 'message']"
CASSANDRA-16208,"['replica', 'fail']"
CASSANDRA-14904,"['connection', 'connection', 'fail']"
CASSANDRA-15075,['replica']
CASSANDRA-16608,"['node', 'node', 'fail', 'partition']"
CASSANDRA-16498,"['fail', 'fail', 'fail']"
CASSANDRA-16525,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'network', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'replica', 'distributed', 'distributed', 'distributed', 'distributed']"
CASSANDRA-16425,"['fail', 'fail', 'message']"
CASSANDRA-15739,"['fail', 'fail']"
CASSANDRA-15470,['lock']
CASSANDRA-16036,['network']
CASSANDRA-13626,['fail']
CASSANDRA-15749,['server']
CASSANDRA-17975,"['consistent', 'fail', 'fail']"
CASSANDRA-16398,['fail']
CASSANDRA-13965,['fail']
CASSANDRA-15216,"['node', 'cluster', 'clock', 'lock', 'message', 'message']"
CASSANDRA-15405,"['node', 'node', 'node', 'node']"
CASSANDRA-17769,"['fail', 'fail']"
CASSANDRA-15024,['fail']
CASSANDRA-14823,"['block', 'block', 'fail', 'lock', 'lock']"
CASSANDRA-15990,"['replica', 'race']"
CASSANDRA-17233,"['consistent', 'block', 'block', 'lock', 'lock']"
CASSANDRA-14766,"['block', 'block', 'fail', 'lock', 'lock', 'partition']"
CASSANDRA-15812,"['block', 'block', 'block', 'lock', 'lock', 'lock', 'message', 'parallel']"
CASSANDRA-15056,"['connection', 'server', 'server']"
CASSANDRA-17593,"['fail', 'fail', 'fail']"
CASSANDRA-16225,['corrupt']
CASSANDRA-15120,"['node', 'node', 'node', 'node', 'node', 'node', 'delay', 'meta']"
CASSANDRA-16303,['node']
CASSANDRA-14196,"['node', 'node', 'fail']"
CASSANDRA-13666,"['cluster', 'partition', 'partition', 'partition']"
CASSANDRA-16682,"['block', 'lock', 'restart']"
CASSANDRA-17752,"['node', 'node', 'node', 'node', 'restart']"
CASSANDRA-16673,"['race', 'race']"
CASSANDRA-17524,"['node', 'lock', 'message', 'message', 'race']"
CASSANDRA-17049,"['node', 'node', 'race']"
CASSANDRA-13776,"['corrupt', 'corrupt', 'corrupt', 'fail', 'meta']"
CASSANDRA-15086,['partition']
CASSANDRA-15433,"['node', 'node', 'node', 'node', 'node', 'node', 'node']"
CASSANDRA-14194,"['block', 'block', 'lock', 'lock']"
CASSANDRA-13573,"['cluster', 'partition']"
CASSANDRA-16759,"['node', 'cluster', 'cluster', 'fail', 'message']"
CASSANDRA-13964,"['cluster', 'replica', 'corrupt', 'partition', 'partition']"
CASSANDRA-14284,"['crash', 'crash', 'crash', 'corrupt']"
CASSANDRA-17715,"['node', 'client', 'client', 'client', 'client']"
CASSANDRA-15123,['node']
CASSANDRA-14037,"['cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'fail', 'fail', 'fail', 'fail', 'fail', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race']"
CASSANDRA-17810,"['replica', 'replica']"
CASSANDRA-14588,['fail']
CASSANDRA-14707,"['cluster', 'fail', 'fail', 'fail']"
CASSANDRA-16796,"['node', 'node', 'node', 'node', 'consistent', 'replica', 'client', 'crash', 'fail', 'fail', 'race']"
CASSANDRA-14007,"['fail', 'fail', 'message', 'server']"
CASSANDRA-15600,"['node', 'node', 'node', 'replica', 'replica', 'distributed']"
CASSANDRA-14075,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'node', 'client', 'client', 'fail', 'fail', 'server']"
CASSANDRA-16199,"['node', 'node', 'fail']"
CASSANDRA-17424,"['election', 'remote', 'remote', 'remote', 'remote', 'client', 'client', 'client', 'partition', 'partition']"
CASSANDRA-16578,"['fail', 'race']"
CASSANDRA-15325,"['node', 'message']"
CASSANDRA-16671,"['node', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster']"
CASSANDRA-16004,"['distributed', 'distributed', 'distributed', 'distributed', 'fail', 'fail', 'fail']"
CASSANDRA-14028,"['node', 'leader', 'cluster', 'cluster', 'fail']"
CASSANDRA-15924,['partition']
CASSANDRA-17857,"['consistent', 'consistent', 'fail']"
CASSANDRA-14909,"['cluster', 'client', 'client', 'connection', 'fail', 'fail', 'message']"
CASSANDRA-15326,"['node', 'message', 'meta']"
CASSANDRA-13874,"['node', 'node']"
CASSANDRA-16119,"['block', 'lock', 'race', 'race']"
CASSANDRA-16294,"['message', 'message']"
CASSANDRA-17545,"['remote', 'fail']"
CASSANDRA-16478,"['cluster', 'fail', 'fail']"
CASSANDRA-16155,['node']
CASSANDRA-14180,"['fail', 'message']"
CASSANDRA-15501,"['node', 'node', 'node', 'client']"
CASSANDRA-17173,['message']
CASSANDRA-16151,['fail']
CASSANDRA-15869,"['race', 'race']"
CASSANDRA-15706,"['fail', 'fail', 'message']"
CASSANDRA-14359,['fail']
CASSANDRA-14971,"['node', 'node', 'message', 'server']"
CASSANDRA-17453,"['distributed', 'distributed', 'distributed']"
CASSANDRA-16973,"['fail', 'race']"
CASSANDRA-16276,"['node', 'fail', 'fail', 'message']"
CASSANDRA-14564,"['cluster', 'cluster', 'cluster', 'message', 'message', 'partition', 'partition', 'race', 'race', 'server', 'server']"
CASSANDRA-14066,['fail']
CASSANDRA-18225,"['node', 'fail', 'fail', 'fail', 'message', 'message', 'message', 'message', 'message', 'message']"
CASSANDRA-16084,"['distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'fail', 'partition', 'partition', 'partition', 'partition', 'partition']"
CASSANDRA-15165,"['lock', 'lock', 'lock', 'lock', 'race', 'race']"
CASSANDRA-16104,"['node', 'cluster']"
CASSANDRA-15929,"['network', 'fail']"
CASSANDRA-18224,"['node', 'fail', 'fail', 'message', 'message', 'message']"
CASSANDRA-14330,"['partition', 'partition']"
CASSANDRA-16847,"['node', 'node', 'node', 'node', 'fail', 'fail']"
CASSANDRA-15407,['fail']
CASSANDRA-16643,"['message', 'server']"
CASSANDRA-16008,"['remote', 'remote', 'remote', 'remote', 'connection', 'fail', 'fail', 'lock', 'race', 'server', 'server', 'server']"
CASSANDRA-15035,"['node', 'corrupt']"
CASSANDRA-14481,"['node', 'node', 'node', 'cluster', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'fail', 'fail', 'race', 'server', 'server']"
CASSANDRA-13587,"['recovery', 'block', 'block', 'block', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'race', 'restart', 'restart', 'restart']"
CASSANDRA-14824,['corrupt']
CASSANDRA-17273,"['replica', 'replica', 'replica', 'replica', 'fail']"
CASSANDRA-14450,"['partition', 'partition', 'partition']"
CASSANDRA-13399,"['election', 'election', 'election', 'election', 'election', 'election', 'election', 'election', 'election', 'election', 'election', 'fail', 'message']"
CASSANDRA-14897,"['node', 'node', 'node', 'node', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'distributed', 'distributed', 'distributed', 'distributed']"
CASSANDRA-15678,"['node', 'node', 'node', 'cluster', 'cluster', 'connection', 'corrupt', 'distributed', 'message', 'meta', 'meta', 'partition', 'race', 'race', 'race']"
CASSANDRA-16453,"['cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'consistent', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition']"
CASSANDRA-16473,"['node', 'cluster', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'remote', 'connection', 'connection', 'fail', 'partition', 'server', 'server']"
CASSANDRA-14010,"['node', 'node', 'node', 'node', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'client', 'client', 'client', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'distributed', 'fail', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'message', 'message', 'message', 'message', 'message', 'message', 'meta', 'meta', 'meta', 'meta', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'race', 'server', 'server']"
CASSANDRA-12457,['fail']
CASSANDRA-12261,"['fail', 'fail']"
CASSANDRA-12213,"['fail', 'fail']"
CASSANDRA-13216,['fail']
CASSANDRA-10448,['fail']
CASSANDRA-11273,['fail']
CASSANDRA-13281,"['fail', 'meta']"
CASSANDRA-11465,['fail']
CASSANDRA-12905,"['fail', 'lock']"
CASSANDRA-12812,['fail']
CASSANDRA-9477,"['node', 'fail']"
CASSANDRA-10961,"['node', 'cluster']"
CASSANDRA-10756,['fail']
CASSANDRA-12445,['fail']
CASSANDRA-11317,['fail']
CASSANDRA-13166,['fail']
CASSANDRA-13161,['fail']
CASSANDRA-10474,['fail']
CASSANDRA-11489,['fail']
CASSANDRA-13224,['fail']
CASSANDRA-11393,['fail']
CASSANDRA-12249,['fail']
CASSANDRA-11884,['fail']
CASSANDRA-9489,['fail']
CASSANDRA-13113,['fail']
CASSANDRA-12098,['fail']
CASSANDRA-8181,['fail']
CASSANDRA-11919,['node']
CASSANDRA-13191,['fail']
CASSANDRA-12348,['fail']
CASSANDRA-12810,['fail']
CASSANDRA-13141,['fail']
CASSANDRA-10130,"['fail', 'restart']"
CASSANDRA-11598,['fail']
CASSANDRA-13248,['fail']
CASSANDRA-13196,['fail']
CASSANDRA-10621,['node']
CASSANDRA-9884,['node']
CASSANDRA-12072,"['election', 'fail']"
CASSANDRA-11613,['fail']
CASSANDRA-11760,['fail']
CASSANDRA-11765,['fail']
CASSANDRA-11287,['fail']
CASSANDRA-7804,['message']
CASSANDRA-8208,"['consistent', 'fail']"
CASSANDRA-10423,"['node', 'fail']"
CASSANDRA-10967,['fail']
CASSANDRA-13139,['fail']
CASSANDRA-10424,['server']
CASSANDRA-7508,['node']
CASSANDRA-9492,['message']
CASSANDRA-10347,"['node', 'fail']"
CASSANDRA-12214,['fail']
CASSANDRA-13194,['fail']
CASSANDRA-12067,['fail']
CASSANDRA-12193,['fail']
CASSANDRA-13150,['cluster']
CASSANDRA-13030,['node']
CASSANDRA-7018,['fail']
CASSANDRA-11959,['message']
CASSANDRA-10536,['partition']
CASSANDRA-8179,['message']
CASSANDRA-10159,['fail']
CASSANDRA-12394,['crash']
CASSANDRA-12508,['node']
CASSANDRA-10501,['crash']
CASSANDRA-13072,['fail']
CASSANDRA-9669,"['fail', 'restart']"
CASSANDRA-9871,['node']
CASSANDRA-10538,['fail']
CASSANDRA-13265,"['block', 'lock']"
CASSANDRA-12867,['partition']
CASSANDRA-10254,['node']
CASSANDRA-10969,"['node', 'cluster', 'restart']"
CASSANDRA-9451,['message']
CASSANDRA-9841,['fail']
CASSANDRA-12192,"['node', 'connection', 'message']"
CASSANDRA-8280,['crash']
CASSANDRA-9462,['fail']
CASSANDRA-8209,['crash']
CASSANDRA-13121,['message']
CASSANDRA-11332,['node']
CASSANDRA-8999,['fail']
CASSANDRA-11631,['fail']
CASSANDRA-7016,['partition']
CASSANDRA-11021,"['cluster', 'fail']"
CASSANDRA-13247,['fail']
CASSANDRA-11983,['fail']
CASSANDRA-13043,"['leader', 'cluster']"
CASSANDRA-10492,['fail']
CASSANDRA-10788,['fail']
CASSANDRA-8279,"['node', 'node', 'fail']"
CASSANDRA-11127,['fail']
CASSANDRA-12796,['partition']
CASSANDRA-7505,"['fail', 'fail']"
CASSANDRA-12791,"['node', 'message']"
CASSANDRA-8020,['node']
CASSANDRA-12525,"['node', 'cluster']"
CASSANDRA-9097,"['node', 'fail']"
CASSANDRA-11889,"['fail', 'race']"
CASSANDRA-8366,['node']
CASSANDRA-13123,"['node', 'fail']"
CASSANDRA-11223,['cluster']
CASSANDRA-9687,['partition']
CASSANDRA-9071,['partition']
CASSANDRA-10155,['fail']
CASSANDRA-12802,['fail']
CASSANDRA-7397,['fail']
CASSANDRA-10181,['lock']
CASSANDRA-8343,['fail']
CASSANDRA-11038,"['node', 'node', 'restart']"
CASSANDRA-11626,['fail']
CASSANDRA-6875,['partition']
CASSANDRA-13109,['fail']
CASSANDRA-7279,['fail']
CASSANDRA-11057,"['node', 'fail']"
CASSANDRA-7585,"['node', 'connection']"
CASSANDRA-12781,"['client', 'server']"
CASSANDRA-12903,"['node', 'node', 'fail']"
CASSANDRA-9787,['fail']
CASSANDRA-12253,['node']
CASSANDRA-10973,['fail']
CASSANDRA-10991,"['node', 'fail']"
CASSANDRA-12402,['server']
CASSANDRA-7082,['node']
CASSANDRA-9631,['cluster']
CASSANDRA-9057,['fail']
CASSANDRA-7390,['fail']
CASSANDRA-11618,['corrupt']
CASSANDRA-12794,['fail']
CASSANDRA-12689,"['block', 'lock', 'server']"
CASSANDRA-9279,['lock']
CASSANDRA-11930,['node']
CASSANDRA-11866,['node']
CASSANDRA-8514,['node']
CASSANDRA-12060,"['consistent', 'partition']"
CASSANDRA-12901,['node']
CASSANDRA-8455,['message']
CASSANDRA-11087,['cluster']
CASSANDRA-11363,['lock']
CASSANDRA-8623,['fail']
CASSANDRA-7398,['server']
CASSANDRA-12177,['fail']
CASSANDRA-9530,['corrupt']
CASSANDRA-9636,['election']
CASSANDRA-12673,"['node', 'node', 'node', 'connection']"
CASSANDRA-10511,['restart']
CASSANDRA-10987,"['node', 'fail']"
CASSANDRA-7194,['fail']
CASSANDRA-10413,"['node', 'crash']"
CASSANDRA-11750,['corrupt']
CASSANDRA-11323,['node']
CASSANDRA-8718,['node']
CASSANDRA-7983,['node']
CASSANDRA-9411,['fail']
CASSANDRA-8290,"['fail', 'restart']"
CASSANDRA-10674,['race']
CASSANDRA-11093,"['fail', 'restart']"
CASSANDRA-8853,['node']
CASSANDRA-6983,['fail']
CASSANDRA-8940,['consistent']
CASSANDRA-9908,['race']
CASSANDRA-8530,['race']
CASSANDRA-13120,['race']
CASSANDRA-7710,['node']
CASSANDRA-12127,"['cluster', 'fail']"
CASSANDRA-12740,['server']
CASSANDRA-8598,['fail']
CASSANDRA-10875,['fail']
CASSANDRA-10927,['fail']
CASSANDRA-13069,['node']
CASSANDRA-11018,['corrupt']
CASSANDRA-11205,['lock']
CASSANDRA-7329,['node']
CASSANDRA-11615,"['cluster', 'block', 'lock']"
CASSANDRA-10797,"['node', 'node', 'fail']"
CASSANDRA-11540,['fail']
CASSANDRA-9630,['connection']
CASSANDRA-10986,"['node', 'fail']"
CASSANDRA-8084,"['node', 'cluster']"
CASSANDRA-7524,['fail']
CASSANDRA-12754,['race']
CASSANDRA-10231,"['node', 'node', 'crash']"
CASSANDRA-7295,['fail']
CASSANDRA-10052,['node']
CASSANDRA-12667,['fail']
CASSANDRA-11019,['node']
CASSANDRA-7661,['fail']
CASSANDRA-10963,['fail']
CASSANDRA-13272,['node']
CASSANDRA-11357,"['fail', 'partition']"
CASSANDRA-10443,['fail']
CASSANDRA-7601,['node']
CASSANDRA-6904,['restart']
CASSANDRA-10839,['fail']
CASSANDRA-7287,['fail']
CASSANDRA-9485,['fail']
CASSANDRA-10997,"['node', 'fail']"
CASSANDRA-8579,['meta']
CASSANDRA-11934,['corrupt']
CASSANDRA-12854,['fail']
CASSANDRA-12044,['cluster']
CASSANDRA-11502,['meta']
CASSANDRA-11034,"['consistent', 'fail']"
CASSANDRA-10132,['meta']
CASSANDRA-12509,['node']
CASSANDRA-9882,"['block', 'lock']"
CASSANDRA-7885,"['block', 'lock', 'server']"
CASSANDRA-10729,['partition']
CASSANDRA-12801,['fail']
CASSANDRA-10014,['cluster']
CASSANDRA-10604,['meta']
CASSANDRA-6950,['fail']
CASSANDRA-8516,['node']
CASSANDRA-8115,['fail']
CASSANDRA-10978,"['node', 'fail']"
CASSANDRA-10779,"['block', 'lock', 'lock']"
CASSANDRA-11534,['fail']
CASSANDRA-8841,['fail']
CASSANDRA-11156,['consistent']
CASSANDRA-9842,['consistent']
CASSANDRA-11991,"['node', 'clock', 'clock', 'corrupt', 'lock', 'lock']"
CASSANDRA-9572,['fail']
CASSANDRA-11157,['connection']
CASSANDRA-10607,['crash']
CASSANDRA-9696,['node']
CASSANDRA-11839,['fail']
CASSANDRA-11742,"['node', 'restart']"
CASSANDRA-13147,['partition']
CASSANDRA-9281,"['election', 'fail']"
CASSANDRA-11375,['fail']
CASSANDRA-8537,['node']
CASSANDRA-11079,['fail']
CASSANDRA-9765,['fail']
CASSANDRA-7490,['cluster']
CASSANDRA-11203,['message']
CASSANDRA-11167,['message']
CASSANDRA-10974,['fail']
CASSANDRA-11803,['cluster']
CASSANDRA-11823,['race']
CASSANDRA-10736,['fail']
CASSANDRA-12863,['partition']
CASSANDRA-12003,['cluster']
CASSANDRA-12769,"['node', 'crash']"
CASSANDRA-12281,"['block', 'lock']"
CASSANDRA-9135,['fail']
CASSANDRA-11891,['lock']
CASSANDRA-11830,['node']
CASSANDRA-9586,['fail']
CASSANDRA-9917,['race']
CASSANDRA-9355,['fail']
CASSANDRA-12052,['fail']
CASSANDRA-10587,['meta']
CASSANDRA-10371,['node']
CASSANDRA-9898,['crash']
CASSANDRA-7569,['message']
CASSANDRA-11025,['node']
CASSANDRA-12043,"['replica', 'fail', 'partition']"
CASSANDRA-12413,['fail']
CASSANDRA-13020,['fail']
CASSANDRA-6797,['race']
CASSANDRA-6883,['fail']
CASSANDRA-10375,"['node', 'fail']"
CASSANDRA-11826,['fail']
CASSANDRA-10878,['message']
CASSANDRA-8009,['node']
CASSANDRA-11604,['fail']
CASSANDRA-9560,"['node', 'restart']"
CASSANDRA-8411,['fail']
CASSANDRA-8229,['meta']
CASSANDRA-7044,['message']
CASSANDRA-10390,['consistent']
CASSANDRA-10382,['node']
CASSANDRA-9151,"['block', 'lock']"
CASSANDRA-11939,['consistent']
CASSANDRA-10530,['node']
CASSANDRA-12844,"['node', 'node', 'crash', 'corrupt']"
CASSANDRA-12753,"['block', 'corrupt', 'lock']"
CASSANDRA-10293,['meta']
CASSANDRA-13228,['partition']
CASSANDRA-12954,"['distributed', 'distributed']"
CASSANDRA-11058,['fail']
CASSANDRA-12198,['lock']
CASSANDRA-12205,['node']
CASSANDRA-11226,['node']
CASSANDRA-7862,['fail']
CASSANDRA-12765,['partition']
CASSANDRA-7572,['fail']
CASSANDRA-11121,['fail']
CASSANDRA-6803,['node']
CASSANDRA-12109,['connection']
CASSANDRA-12815,['meta']
CASSANDRA-10380,['partition']
CASSANDRA-11275,"['fail', 'meta']"
CASSANDRA-10928,['fail']
CASSANDRA-11169,['partition']
CASSANDRA-8054,['meta']
CASSANDRA-10962,['restart']
CASSANDRA-12522,['node']
CASSANDRA-9465,['client']
CASSANDRA-13172,['partition']
CASSANDRA-11711,['fail']
CASSANDRA-11633,['fail']
CASSANDRA-11297,['node']
CASSANDRA-12368,['replica']
CASSANDRA-9422,['fail']
CASSANDRA-12554,"['block', 'lock']"
CASSANDRA-12435,['cluster']
CASSANDRA-10176,"['node', 'replica']"
CASSANDRA-8640,['node']
CASSANDRA-9643,['partition']
CASSANDRA-11005,['consistent']
CASSANDRA-10953,['node']
CASSANDRA-9733,['fail']
CASSANDRA-10977,['fail']
CASSANDRA-12208,['meta']
CASSANDRA-11307,"['delay', 'message']"
CASSANDRA-12962,['restart']
CASSANDRA-13017,['partition']
CASSANDRA-11523,['server']
CASSANDRA-10634,['replica']
CASSANDRA-8206,['cluster']
CASSANDRA-10955,['partition']
CASSANDRA-10079,['node']
CASSANDRA-7451,['race']
CASSANDRA-9688,"['client', 'server']"
CASSANDRA-10288,"['node', 'consistent', 'replica']"
CASSANDRA-7803,['lock']
CASSANDRA-12914,['fail']
CASSANDRA-10391,"['client', 'fail']"
CASSANDRA-8578,['fail']
CASSANDRA-8044,"['fail', 'server']"
CASSANDRA-10851,['meta']
CASSANDRA-13108,['race']
CASSANDRA-10946,['fail']
CASSANDRA-11184,['fail']
CASSANDRA-12418,['fail']
CASSANDRA-11185,['fail']
CASSANDRA-10127,['consistent']
CASSANDRA-10071,['server']
CASSANDRA-7603,['fail']
CASSANDRA-11736,['fail']
CASSANDRA-8950,['node']
CASSANDRA-10700,['fail']
CASSANDRA-9031,"['node', 'node', 'cluster']"
CASSANDRA-7669,"['node', 'fail']"
CASSANDRA-12378,['cluster']
CASSANDRA-11007,['node']
CASSANDRA-8796,"['node', 'node']"
CASSANDRA-11120,['node']
CASSANDRA-9859,['lock']
CASSANDRA-3727,['fail']
CASSANDRA-646,['node']
CASSANDRA-6397,['node']
CASSANDRA-2613,['fail']
CASSANDRA-6365,['fail']
CASSANDRA-3508,"['fail', 'fail', 'race']"
CASSANDRA-3939,['fail']
CASSANDRA-3444,['fail']
CASSANDRA-3525,['message']
CASSANDRA-6770,['fail']
CASSANDRA-4093,['fail']
CASSANDRA-4003,['fail']
CASSANDRA-6133,['fail']
CASSANDRA-5529,"['connection', 'message']"
CASSANDRA-6004,"['node', 'replica']"
CASSANDRA-2570,['message']
CASSANDRA-4353,['client']
CASSANDRA-5647,['message']
CASSANDRA-5954,"['node', 'node', 'node', 'message']"
CASSANDRA-5447,['race']
CASSANDRA-6631,['fail']
CASSANDRA-2388,"['replica', 'fail']"
CASSANDRA-5450,['cluster']
CASSANDRA-6414,['fail']
CASSANDRA-4720,['fail']
CASSANDRA-6541,['connection']
CASSANDRA-4794,['fail']
CASSANDRA-2240,['node']
CASSANDRA-1562,['client']
CASSANDRA-4494,['node']
CASSANDRA-6705,['fail']
CASSANDRA-3415,['fail']
CASSANDRA-2169,['lock']
CASSANDRA-1692,['fail']
CASSANDRA-4695,['fail']
CASSANDRA-6458,['node']
CASSANDRA-3057,['fail']
CASSANDRA-5975,['race']
CASSANDRA-6517,['node']
CASSANDRA-5338,['fail']
CASSANDRA-2189,['fail']
CASSANDRA-2809,['meta']
CASSANDRA-6032,['fail']
CASSANDRA-6416,['fail']
CASSANDRA-2248,['fail']
CASSANDRA-644,['node']
CASSANDRA-4669,['crash']
CASSANDRA-3540,['partition']
CASSANDRA-2619,['restart']
CASSANDRA-1649,['fail']
CASSANDRA-944,['server']
CASSANDRA-4289,"['fail', 'restart']"
CASSANDRA-1286,['crash']
CASSANDRA-2952,['fail']
CASSANDRA-282,['fail']
CASSANDRA-4810,['fail']
CASSANDRA-2959,['fail']
CASSANDRA-3827,['fail']
CASSANDRA-4202,['fail']
CASSANDRA-4192,"['assign', 'assign']"
CASSANDRA-3109,"['node', 'cluster', 'replica']"
CASSANDRA-2258,['fail']
CASSANDRA-6184,['node']
CASSANDRA-4394,['restart']
CASSANDRA-3059,['fail']
CASSANDRA-6499,['fail']
